0 0 0
1 0 1
2 0 2
3 0 3
4 0 4
5 0 5
6 0 6
7 0 7
8 0 8
9 0 9
10 1 0
11 1 1
12 1 2
13 1 3
14 1 4
15 1 5
16 1 6
17 1 7
18 1 8
19 1 9
20 2 0
21 2 1
22 2 2
23 2 3
24 2 4
25 2 5
26 2 6
27 2 7
28 2 8
29 2 9
30 3 0
31 3 1
32 3 2
33 3 3
34 3 4
35 3 8
36 3 9
37 4 0
38 4 1
39 4 2
40 4 3
41 4 4
42 4 8
43 4 9
44 5 0
45 5 1
46 5 2
47 5 3
48 5 4
49 5 8
50 5 9
51 6 0
52 6 1
53 6 2
54 6 3
55 6 4
56 6 5
57 6 6
58 6 7
59 6 8
60 6 9
61 7 0
62 7 1
63 7 2
64 7 3
65 7 4
66 7 5
67 7 6
68 7 7
69 7 8
70 7 9
71 8 0
72 8 1
73 8 4
74 8 5
75 8 6
76 8 7
77 8 8
78 8 9
79 9 0
80 9 1
81 9 4
82 9 5
83 9 6
84 9 7
85 9 8
86 9 9
