0 0 0
1 0 1
2 0 2
3 0 3
4 0 4
5 0 5
6 0 6
7 0 7
8 0 8
9 0 9
10 0 10
11 0 11
12 0 12
13 0 13
14 0 14
15 0 15
16 0 16
17 0 17
18 0 18
19 0 19
20 1 0
21 1 1
22 1 2
23 1 3
24 1 4
25 1 5
26 1 6
27 1 7
28 1 8
29 1 9
30 1 10
31 1 11
32 1 12
33 1 13
34 1 14
35 1 15
36 1 16
37 1 17
38 1 18
39 1 19
40 2 0
41 2 1
42 2 2
43 2 3
44 2 4
45 2 5
46 2 6
47 2 7
48 2 8
49 2 9
50 2 10
51 2 11
52 2 12
53 2 13
54 2 14
55 2 15
56 2 16
57 2 17
58 2 18
59 2 19
60 3 0
61 3 1
62 3 2
63 3 11
64 3 12
65 3 13
66 3 14
67 3 15
68 3 16
69 3 17
70 3 18
71 3 19
72 4 0
73 4 1
74 4 2
75 4 11
76 4 12
77 4 13
78 4 14
79 4 15
80 4 16
81 4 17
82 4 18
83 4 19
84 5 0
85 5 1
86 5 2
87 5 11
88 5 12
89 5 13
90 5 14
91 5 15
92 5 16
93 5 17
94 5 18
95 5 19
96 6 0
97 6 1
98 6 2
99 6 11
100 6 12
101 6 13
102 6 14
103 6 15
104 6 16
105 6 17
106 6 18
107 6 19
108 7 0
109 7 1
110 7 2
111 7 11
112 7 12
113 7 13
114 7 14
115 7 15
116 7 16
117 7 17
118 7 18
119 7 19
120 8 0
121 8 1
122 8 2
123 8 3
124 8 4
125 8 5
126 8 6
127 8 7
128 8 8
129 8 9
130 8 10
131 8 11
132 8 12
133 8 13
134 8 14
135 8 15
136 8 16
137 8 17
138 8 18
139 8 19
140 9 0
141 9 1
142 9 2
143 9 3
144 9 4
145 9 5
146 9 6
147 9 7
148 9 8
149 9 9
150 9 10
151 9 11
152 9 12
153 9 13
154 9 14
155 9 15
156 9 16
157 9 17
158 9 18
159 9 19
160 10 0
161 10 1
162 10 2
163 10 3
164 10 4
165 10 5
166 10 6
167 10 7
168 10 8
169 10 9
170 10 10
171 10 11
172 10 12
173 10 13
174 10 14
175 10 15
176 10 16
177 10 17
178 10 18
179 10 19
180 11 0
181 11 1
182 11 2
183 11 3
184 11 4
185 11 5
186 11 6
187 11 7
188 11 8
189 11 9
190 11 10
191 11 11
192 11 12
193 11 13
194 11 14
195 11 15
196 11 16
197 11 17
198 11 18
199 11 19
200 12 0
201 12 1
202 12 2
203 12 3
204 12 4
205 12 5
206 12 6
207 12 7
208 12 8
209 12 9
210 12 10
211 12 11
212 12 12
213 12 13
214 12 14
215 12 15
216 12 16
217 12 17
218 12 18
219 12 19
220 13 0
221 13 1
222 13 2
223 13 3
224 13 4
225 13 5
226 13 6
227 13 7
228 13 8
229 13 9
230 13 10
231 13 11
232 13 12
233 13 13
234 13 14
235 13 15
236 13 16
237 13 17
238 13 18
239 13 19
240 14 0
241 14 1
242 14 2
243 14 3
244 14 4
245 14 5
246 14 6
247 14 7
248 14 8
249 14 16
250 14 17
251 14 18
252 14 19
253 15 0
254 15 1
255 15 2
256 15 3
257 15 4
258 15 5
259 15 6
260 15 7
261 15 8
262 15 16
263 15 17
264 15 18
265 15 19
266 16 0
267 16 1
268 16 2
269 16 3
270 16 4
271 16 5
272 16 6
273 16 7
274 16 8
275 16 16
276 16 17
277 16 18
278 16 19
279 17 0
280 17 1
281 17 2
282 17 3
283 17 4
284 17 5
285 17 6
286 17 7
287 17 8
288 17 16
289 17 17
290 17 18
291 17 19
292 18 0
293 18 1
294 18 2
295 18 3
296 18 4
297 18 5
298 18 6
299 18 7
300 18 8
301 18 9
302 18 10
303 18 11
304 18 12
305 18 13
306 18 14
307 18 15
308 18 16
309 18 17
310 18 18
311 18 19
312 19 0
313 19 1
314 19 2
315 19 3
316 19 4
317 19 5
318 19 6
319 19 7
320 19 8
321 19 9
322 19 10
323 19 11
324 19 12
325 19 13
326 19 14
327 19 15
328 19 16
329 19 17
330 19 18
331 19 19
