0 0 0
1 0 1
2 0 2
3 0 3
4 0 4
5 0 5
6 0 6
7 0 7
8 0 8
9 0 9
10 0 10
11 0 11
12 0 12
13 0 13
14 0 14
15 0 15
16 0 16
17 0 17
18 0 18
19 0 19
20 0 20
21 0 21
22 0 22
23 0 23
24 0 24
25 0 25
26 0 26
27 0 27
28 0 28
29 0 29
30 1 0
31 1 1
32 1 3
33 1 4
34 1 6
35 1 7
36 1 9
37 1 10
38 1 12
39 1 13
40 1 15
41 1 16
42 1 18
43 1 19
44 1 21
45 1 22
46 1 24
47 1 25
48 1 27
49 1 28
50 2 0
51 2 1
52 2 2
53 2 3
54 2 4
55 2 5
56 2 6
57 2 7
58 2 8
59 2 9
60 2 10
61 2 11
62 2 12
63 2 13
64 2 14
65 2 15
66 2 16
67 2 17
68 2 18
69 2 19
70 2 20
71 2 21
72 2 22
73 2 23
74 2 24
75 2 25
76 2 26
77 2 27
78 2 28
79 2 29
80 3 0
81 3 1
82 3 2
83 3 3
84 3 4
85 3 5
86 3 6
87 3 7
88 3 8
89 3 9
90 3 10
91 3 11
92 3 12
93 3 13
94 3 14
95 3 15
96 3 16
97 3 17
98 3 18
99 3 19
100 3 20
101 3 21
102 3 22
103 3 23
104 3 24
105 3 25
106 3 26
107 3 27
108 3 28
109 3 29
110 4 1
111 4 2
112 4 4
113 4 5
114 4 7
115 4 8
116 4 10
117 4 11
118 4 13
119 4 14
120 4 16
121 4 17
122 4 19
123 4 20
124 4 22
125 4 23
126 4 25
127 4 26
128 4 28
129 4 29
130 5 0
131 5 1
132 5 2
133 5 3
134 5 4
135 5 5
136 5 6
137 5 7
138 5 8
139 5 9
140 5 10
141 5 11
142 5 12
143 5 13
144 5 14
145 5 15
146 5 16
147 5 17
148 5 18
149 5 19
150 5 20
151 5 21
152 5 22
153 5 23
154 5 24
155 5 25
156 5 26
157 5 27
158 5 28
159 5 29
160 6 0
161 6 1
162 6 2
163 6 3
164 6 4
165 6 5
166 6 6
167 6 7
168 6 8
169 6 9
170 6 10
171 6 11
172 6 12
173 6 13
174 6 14
175 6 15
176 6 16
177 6 17
178 6 18
179 6 19
180 6 20
181 6 21
182 6 22
183 6 23
184 6 24
185 6 25
186 6 26
187 6 27
188 6 28
189 6 29
190 7 0
191 7 1
192 7 3
193 7 4
194 7 6
195 7 7
196 7 9
197 7 10
198 7 12
199 7 13
200 7 15
201 7 16
202 7 18
203 7 19
204 7 21
205 7 22
206 7 24
207 7 25
208 7 27
209 7 28
210 8 0
211 8 1
212 8 2
213 8 3
214 8 4
215 8 5
216 8 6
217 8 7
218 8 8
219 8 9
220 8 10
221 8 11
222 8 12
223 8 13
224 8 14
225 8 15
226 8 16
227 8 17
228 8 18
229 8 19
230 8 20
231 8 21
232 8 22
233 8 23
234 8 24
235 8 25
236 8 26
237 8 27
238 8 28
239 8 29
240 9 0
241 9 1
242 9 2
243 9 3
244 9 4
245 9 5
246 9 6
247 9 7
248 9 8
249 9 9
250 9 10
251 9 11
252 9 12
253 9 13
254 9 14
255 9 15
256 9 16
257 9 17
258 9 18
259 9 19
260 9 20
261 9 21
262 9 22
263 9 23
264 9 24
265 9 25
266 9 26
267 9 27
268 9 28
269 9 29
270 10 1
271 10 2
272 10 4
273 10 5
274 10 7
275 10 8
276 10 10
277 10 11
278 10 13
279 10 14
280 10 16
281 10 17
282 10 19
283 10 20
284 10 22
285 10 23
286 10 25
287 10 26
288 10 28
289 10 29
290 11 0
291 11 1
292 11 2
293 11 3
294 11 4
295 11 5
296 11 6
297 11 7
298 11 8
299 11 9
300 11 10
301 11 11
302 11 12
303 11 13
304 11 14
305 11 15
306 11 16
307 11 17
308 11 18
309 11 19
