0 0 0
1 0 1
2 0 2
3 0 3
4 0 4
5 0 5
6 0 6
7 0 7
8 0 8
9 0 9
10 0 10
11 0 11
12 0 12
13 0 13
14 0 14
15 0 15
16 0 16
17 0 17
18 0 18
19 0 19
20 0 20
21 0 21
22 0 22
23 0 23
24 0 24
25 0 25
26 0 26
27 0 27
28 0 28
29 0 29
30 1 0
31 1 1
32 1 2
33 1 3
34 1 4
35 1 5
36 1 6
37 1 7
38 1 8
39 1 9
40 1 10
41 1 11
42 1 12
43 1 13
44 1 14
45 1 15
46 1 16
47 1 17
48 1 18
49 1 19
50 1 20
51 1 21
52 1 22
53 1 23
54 1 24
55 1 25
56 1 26
57 1 27
58 1 28
59 1 29
60 2 0
61 2 1
62 2 2
63 2 3
64 2 4
65 2 5
66 2 6
67 2 7
68 2 8
69 2 9
70 2 10
71 2 11
72 2 12
73 2 13
74 2 14
75 2 15
76 2 16
77 2 17
78 2 18
79 2 19
80 2 20
81 2 21
82 2 22
83 2 23
84 2 24
85 2 25
86 2 26
87 2 27
88 2 28
89 2 29
90 3 0
91 3 1
92 3 2
93 3 3
94 3 4
95 3 5
96 3 6
97 3 7
98 3 8
99 3 9
100 3 10
101 3 11
102 3 12
103 3 13
104 3 14
105 3 15
106 3 16
107 3 17
108 3 18
109 3 19
110 3 20
111 3 21
112 3 22
113 3 23
114 3 24
115 3 25
116 3 26
117 3 27
118 3 28
119 3 29
120 4 0
121 4 1
122 4 2
123 4 3
124 4 4
125 4 5
126 4 6
127 4 7
128 4 8
129 4 9
130 4 10
131 4 11
132 4 12
133 4 13
134 4 14
135 4 15
136 4 16
137 4 17
138 4 18
139 4 19
140 4 20
141 4 21
142 4 22
143 4 23
144 4 24
145 4 25
146 4 26
147 4 27
148 4 28
149 4 29
150 5 0
151 5 1
152 5 2
153 5 3
154 5 4
155 5 16
156 5 17
157 5 18
158 5 19
159 6 0
160 6 1
161 6 2
162 6 3
163 6 4
164 6 16
165 6 17
166 6 18
167 6 19
168 7 0
169 7 1
170 7 2
171 7 3
172 7 4
173 7 16
174 7 17
175 7 18
176 7 19
177 8 0
178 8 1
179 8 2
180 8 3
181 8 4
182 8 16
183 8 17
184 8 18
185 8 19
186 9 0
187 9 1
188 9 2
189 9 3
190 9 4
191 9 16
192 9 17
193 9 18
194 9 19
195 10 0
196 10 1
197 10 2
198 10 3
199 10 4
200 10 16
201 10 17
202 10 18
203 10 19
204 11 0
205 11 1
206 11 2
207 11 3
208 11 4
209 11 16
210 11 17
211 11 18
212 11 19
213 12 0
214 12 1
215 12 2
216 12 3
217 12 4
218 12 16
219 12 17
220 12 18
221 12 19
222 13 0
223 13 1
224 13 2
225 13 3
226 13 4
227 13 16
228 13 17
229 13 18
230 13 19
231 14 0
232 14 1
233 14 2
234 14 3
235 14 4
236 14 16
237 14 17
238 14 18
239 14 19
240 15 0
241 15 1
242 15 2
243 15 3
244 15 4
245 15 16
246 15 17
247 15 18
248 15 19
249 16 0
250 16 1
251 16 2
252 16 3
253 16 4
254 16 5
255 16 6
256 16 7
257 16 8
258 16 9
259 16 10
260 16 11
261 16 12
262 16 13
263 16 14
264 16 15
265 16 16
266 16 17
267 16 18
268 16 19
269 16 20
270 16 21
271 16 22
272 16 23
273 16 24
274 16 25
275 16 26
276 16 27
277 16 28
278 16 29
279 17 0
280 17 1
281 17 2
282 17 3
283 17 4
284 17 5
285 17 6
286 17 7
287 17 8
288 17 9
289 17 10
290 17 11
291 17 12
292 17 13
293 17 14
294 17 15
295 17 16
296 17 17
297 17 18
298 17 19
299 17 20
300 17 21
301 17 22
302 17 23
303 17 24
304 17 25
305 17 26
306 17 27
307 17 28
308 17 29
309 18 0
