0 0 0
1 0 1
2 0 2
3 0 3
4 0 4
5 0 5
6 0 6
7 0 7
8 0 8
9 0 9
10 0 10
11 0 11
12 0 12
13 0 13
14 0 14
15 0 15
16 0 16
17 0 17
18 0 18
19 0 19
20 0 20
21 0 21
22 0 22
23 0 23
24 0 24
25 1 0
26 1 1
27 1 2
28 1 3
29 1 4
30 1 5
31 1 6
32 1 7
33 1 8
34 1 9
35 1 10
36 1 11
37 1 12
38 1 13
39 1 14
40 1 15
41 1 16
42 1 17
43 1 18
44 1 19
45 1 20
46 1 21
47 1 22
48 1 23
49 1 24
50 2 0
51 2 1
52 2 2
53 2 3
54 2 4
55 2 5
56 2 6
57 2 7
58 2 8
59 2 9
60 2 10
61 2 11
62 2 12
63 2 13
64 2 14
65 2 15
66 2 16
67 2 17
68 2 18
69 2 19
70 2 20
71 2 21
72 2 22
73 2 23
74 2 24
75 3 0
76 3 1
77 3 2
78 3 3
79 3 4
80 3 5
81 3 6
82 3 7
83 3 8
84 3 9
85 3 10
86 3 11
87 3 12
88 3 13
89 3 14
90 3 15
91 3 16
92 3 17
93 3 18
94 3 19
95 3 20
96 3 21
97 3 22
98 3 23
99 3 24
100 4 0
101 4 1
102 4 2
103 4 3
104 4 4
105 4 5
106 4 6
107 4 7
108 4 8
109 4 9
110 4 10
111 4 11
112 4 12
113 4 13
114 4 14
115 4 15
116 4 16
117 4 17
118 4 18
119 4 19
120 4 20
121 4 21
122 4 22
123 4 23
124 4 24
125 5 0
126 5 1
127 5 2
128 5 3
129 5 4
130 5 16
131 5 17
132 5 18
133 5 19
134 5 20
135 5 21
136 5 22
137 5 23
138 5 24
139 6 0
140 6 1
141 6 2
142 6 3
143 6 4
144 6 16
145 6 17
146 6 18
147 6 19
148 6 20
149 6 21
150 6 22
151 6 23
152 6 24
153 7 0
154 7 1
155 7 2
156 7 3
157 7 4
158 7 16
159 7 17
160 7 18
161 7 19
162 7 20
163 7 21
164 7 22
165 7 23
166 7 24
167 8 0
168 8 1
169 8 2
170 8 3
171 8 4
172 8 16
173 8 17
174 8 18
175 8 19
176 8 20
177 8 21
178 8 22
179 8 23
180 8 24
181 9 0
182 9 1
183 9 2
184 9 3
185 9 4
186 9 16
187 9 17
188 9 18
189 9 19
190 9 20
191 9 21
192 9 22
193 9 23
194 9 24
195 10 0
196 10 1
197 10 2
198 10 3
199 10 4
200 10 16
201 10 17
202 10 18
203 10 19
204 10 20
205 10 21
206 10 22
207 10 23
208 10 24
209 11 0
210 11 1
211 11 2
212 11 3
213 11 4
214 11 16
215 11 17
216 11 18
217 11 19
218 11 20
219 11 21
220 11 22
221 11 23
222 11 24
223 12 0
224 12 1
225 12 2
226 12 3
227 12 4
228 12 16
229 12 17
230 12 18
231 12 19
232 12 20
233 12 21
234 12 22
235 12 23
236 12 24
237 13 0
238 13 1
239 13 2
240 13 3
241 13 4
242 13 16
243 13 17
244 13 18
245 13 19
246 13 20
247 13 21
248 13 22
249 13 23
250 13 24
251 14 0
252 14 1
253 14 2
254 14 3
255 14 4
256 14 16
257 14 17
258 14 18
259 14 19
260 14 20
261 14 21
262 14 22
263 14 23
264 14 24
265 15 0
266 15 1
267 15 2
268 15 3
269 15 4
270 15 16
271 15 17
272 15 18
273 15 19
274 15 20
275 15 21
276 15 22
277 15 23
278 15 24
279 16 0
280 16 1
281 16 2
282 16 3
283 16 4
284 16 5
285 16 6
286 16 7
287 16 8
288 16 9
289 16 10
290 16 11
291 16 12
292 16 13
293 16 14
294 16 15
295 16 16
296 16 17
297 16 18
298 16 19
299 16 20
300 16 21
301 16 22
302 16 23
303 16 24
304 17 0
305 17 1
306 17 2
307 17 3
308 17 4
309 17 5
310 17 6
311 17 7
312 17 8
313 17 9
314 17 10
315 17 11
316 17 12
317 17 13
318 17 14
319 17 15
320 17 16
321 17 17
322 17 18
323 17 19
324 17 20
325 17 21
326 17 22
327 17 23
328 17 24
329 18 0
330 18 1
331 18 2
332 18 3
333 18 4
334 18 5
335 18 6
336 18 7
337 18 8
338 18 9
339 18 10
340 18 11
341 18 12
342 18 13
343 18 14
344 18 15
345 18 16
346 18 17
347 18 18
348 18 19
349 18 20
350 18 21
351 18 22
352 18 23
353 18 24
354 19 0
355 19 1
356 19 19
357 19 20
358 19 21
359 19 22
360 19 23
361 19 24
362 20 0
363 20 1
364 20 19
365 20 20
366 20 21
367 20 22
368 20 23
369 20 24
370 21 0
371 21 1
372 21 19
373 21 20
374 21 21
375 21 22
376 21 23
377 21 24
378 22 0
379 22 1
380 22 19
381 22 20
382 22 21
383 22 22
384 22 23
385 22 24
386 23 0
387 23 1
388 23 2
389 23 3
390 23 4
391 23 5
392 23 6
393 23 7
394 23 8
395 23 9
396 23 10
397 23 11
398 23 12
399 23 13
400 23 14
401 23 15
402 23 16
403 23 17
404 23 18
405 23 19
406 23 20
407 23 21
408 23 22
409 23 23
410 23 24
411 24 0
412 24 1
413 24 2
414 24 3
415 24 4
416 24 5
417 24 6
418 24 7
419 24 8
420 24 9
421 24 10
422 24 11
423 24 12
424 24 13
425 24 14
426 24 15
427 24 16
428 24 17
429 24 18
430 24 19
431 24 20
432 24 21
433 24 22
434 24 23
435 24 24
