0 0 0
1 0 1
2 0 2
3 0 3
4 0 4
5 0 5
6 0 6
7 0 7
8 0 8
9 0 9
10 0 10
11 0 11
12 0 12
13 0 13
14 0 14
15 0 15
16 0 16
17 0 17
18 0 18
19 0 19
20 1 0
21 1 1
22 1 3
23 1 4
24 1 6
25 1 7
26 1 9
27 1 10
28 1 12
29 1 13
30 1 15
31 1 16
32 1 18
33 1 19
34 2 0
35 2 1
36 2 2
37 2 3
38 2 4
39 2 5
40 2 6
41 2 7
42 2 8
43 2 9
44 2 10
45 2 11
46 2 12
47 2 13
48 2 14
49 2 15
50 2 16
51 2 17
52 2 18
53 2 19
54 3 0
55 3 1
56 3 2
57 3 3
58 3 4
59 3 5
60 3 6
61 3 7
62 3 8
63 3 9
64 3 10
65 3 11
66 3 12
67 3 13
68 3 14
69 3 15
70 3 16
71 3 17
72 3 18
73 3 19
74 4 1
75 4 2
76 4 4
77 4 5
78 4 7
79 4 8
80 4 10
81 4 11
82 4 13
83 4 14
84 4 16
85 4 17
86 4 19
87 5 0
88 5 1
89 5 2
90 5 3
91 5 4
92 5 5
93 5 6
94 5 7
95 5 8
96 5 9
97 5 10
98 5 11
99 5 12
100 5 13
101 5 14
102 5 15
103 5 16
104 5 17
105 5 18
106 5 19
107 6 0
108 6 1
109 6 2
110 6 3
111 6 4
112 6 5
113 6 6
114 6 7
115 6 8
116 6 9
117 6 10
118 6 11
119 6 12
120 6 13
121 6 14
122 6 15
123 6 16
124 6 17
125 6 18
126 6 19
127 7 0
128 7 1
129 7 3
130 7 4
131 7 6
132 7 7
133 7 9
134 7 10
135 7 12
136 7 13
137 7 15
138 7 16
139 7 18
140 7 19
141 8 0
142 8 1
143 8 2
144 8 3
145 8 4
146 8 5
147 8 6
148 8 7
149 8 8
150 8 9
151 8 10
152 8 11
153 8 12
154 8 13
155 8 14
156 8 15
157 8 16
158 8 17
159 8 18
160 8 19
161 9 0
162 9 1
163 9 2
164 9 3
165 9 4
166 9 5
167 9 6
168 9 7
169 9 8
170 9 9
171 9 10
172 9 11
173 9 12
174 9 13
175 9 14
176 9 15
177 9 16
178 9 17
179 9 18
180 9 19
181 10 1
182 10 2
183 10 4
184 10 5
185 10 7
186 10 8
187 10 10
188 10 11
189 10 13
190 10 14
191 10 16
192 10 17
193 10 19
194 11 0
195 11 1
196 11 2
197 11 3
198 11 4
199 11 5
200 11 6
201 11 7
202 11 8
203 11 9
204 11 10
205 11 11
206 11 12
207 11 13
208 11 14
209 11 15
210 11 16
211 11 17
212 11 18
213 11 19
214 12 0
215 12 1
216 12 2
217 12 3
218 12 4
219 12 5
220 12 6
221 12 7
222 12 8
223 12 9
224 12 10
225 12 11
226 12 12
227 12 13
228 12 14
229 12 15
230 12 16
231 12 17
232 12 18
233 12 19
234 13 0
235 13 1
236 13 3
237 13 4
238 13 6
239 13 7
240 13 9
241 13 10
242 13 12
243 13 13
244 13 15
245 13 16
246 13 18
247 13 19
248 14 0
249 14 1
250 14 2
251 14 3
252 14 4
253 14 5
254 14 6
255 14 7
256 14 8
257 14 9
258 14 10
259 14 11
260 14 12
261 14 13
262 14 14
263 14 15
264 14 16
265 14 17
266 14 18
267 14 19
268 15 0
269 15 1
270 15 2
271 15 3
272 15 4
273 15 5
274 15 6
275 15 7
276 15 8
277 15 9
278 15 10
279 15 11
280 15 12
281 15 13
282 15 14
283 15 15
284 15 16
285 15 17
286 15 18
287 15 19
288 16 1
289 16 2
290 16 4
291 16 5
292 16 7
293 16 8
294 16 10
295 16 11
296 16 13
297 16 14
298 16 16
299 16 17
300 16 19
301 17 0
302 17 1
303 17 2
304 17 3
305 17 4
306 17 5
307 17 6
308 17 7
309 17 8
310 17 9
311 17 10
312 17 11
313 17 12
314 17 13
315 17 14
316 17 15
317 17 16
318 17 17
319 17 18
320 17 19
321 18 0
322 18 1
323 18 2
324 18 3
325 18 4
326 18 5
327 18 6
328 18 7
329 18 8
330 18 9
331 18 10
332 18 11
333 18 12
334 18 13
335 18 14
336 18 15
337 18 16
338 18 17
339 18 18
340 18 19
341 19 0
342 19 1
343 19 3
344 19 4
345 19 6
346 19 7
347 19 9
348 19 10
349 19 12
350 19 13
351 19 15
352 19 16
353 19 18
354 19 19
